candidate_id,model_name,model_family,series_key,forecast_origin,horizon,forecast_date,forecast_value,actual_value,error,abs_error,squared_error,mase,rmsse,smape_or_mae_if_available,runtime_seconds,status,failure_reason,guardrail_pass,negative_forecast_count,notes
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,15,2026-03-13,34.474117,40.757222,-6.283105,6.283105,39.477414,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,16,2026-03-14,37.347066,40.68489,-3.337824,3.337824,11.141066,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,17,2026-03-15,41.398743,40.68489,0.713853,0.713853,0.509586,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,18,2026-03-16,38.750786,40.762339,-2.011553,2.011553,4.046347,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,19,2026-03-17,37.473238,41.02972,-3.556482,3.556482,12.648565,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,20,2026-03-18,37.951612,41.506811,-3.555199,3.555199,12.63944,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,21,2026-03-19,45.860458,41.535197,4.325261,4.325261,18.707886,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,22,2026-03-20,39.777878,41.621253,-1.843375,1.843375,3.39803,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,23,2026-03-21,27.433911,41.778315,-14.344404,14.344404,205.761919,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,24,2026-03-22,23.386917,41.868703,-18.481786,18.481786,341.576419,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,25,2026-03-23,20.88489,45.111034,-24.226144,24.226144,586.906057,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,26,2026-03-24,14.725922,45.325738,-30.599816,30.599816,936.348736,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,27,2026-03-25,24.907949,45.325738,-20.417789,20.417789,416.886102,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,28,2026-03-26,38.490637,45.313852,-6.823215,6.823215,46.556262,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,29,2026-03-27,45.289493,45.313852,-0.024359,0.024359,0.000593,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,30,2026-03-28,40.1142,45.660532,-5.546332,5.546332,30.761799,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,1,2026-03-29,43.297635,45.848204,-2.550569,2.550569,6.505402,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,2,2026-03-30,44.121636,46.129291,-2.007655,2.007655,4.03068,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,3,2026-03-31,42.979598,46.408655,-3.429057,3.429057,11.75843,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,4,2026-04-01,44.650029,46.759372,-2.109343,2.109343,4.449329,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,5,2026-04-02,47.692822,47.112702,0.58012,0.58012,0.336539,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,6,2026-04-03,47.81597,47.292933,0.523037,0.523037,0.273567,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,7,2026-04-04,49.520185,47.402506,2.117679,2.117679,4.484564,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,8,2026-04-05,39.402079,47.405644,-8.003565,8.003565,64.057053,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,9,2026-04-06,34.36969,47.533194,-13.163504,13.163504,173.27783,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,10,2026-04-07,37.230782,47.731847,-10.501065,10.501065,110.272362,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,11,2026-04-08,36.767865,47.84517,-11.077305,11.077305,122.706677,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,12,2026-04-09,34.802467,48.159055,-13.356588,13.356588,178.398435,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,13,2026-04-10,25.950646,48.232983,-22.282337,22.282337,496.50255,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,14,2026-04-11,23.684492,48.277381,-24.592889,24.592889,604.810184,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,15,2026-04-12,22.340982,48.314792,-25.97381,25.97381,674.638799,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,16,2026-04-13,27.564477,48.314792,-20.750315,20.750315,430.575553,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,17,2026-04-14,30.387207,48.390626,-18.003419,18.003419,324.12311,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,18,2026-04-15,31.41435,48.638234,-17.223884,17.223884,296.66217,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,19,2026-04-16,30.703774,48.638234,-17.93446,17.93446,321.644855,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,20,2026-04-17,32.742793,46.654522,-13.911729,13.911729,193.536203,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,21,2026-04-18,35.242422,46.654522,-11.4121,11.4121,130.236018,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,22,2026-04-19,34.714254,46.737175,-12.022921,12.022921,144.550624,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,23,2026-04-20,36.209174,46.9663,-10.757126,10.757126,115.715766,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,24,2026-04-21,37.625544,47.117431,-9.491887,9.491887,90.095925,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,25,2026-04-22,42.532528,47.277829,-4.745301,4.745301,22.517879,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,26,2026-04-23,42.02719,47.406245,-5.379055,5.379055,28.934238,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,27,2026-04-24,42.950744,47.626395,-4.675651,4.675651,21.861709,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,28,2026-04-25,41.01778,47.705939,-6.688159,6.688159,44.731464,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,29,2026-04-26,42.119477,47.720898,-5.601421,5.601421,31.375914,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-03-28,30,2026-04-27,45.440281,47.705939,-2.265658,2.265658,5.133206,2.20964,0.983627,0.253152,3.907,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,1,2026-01-28,2666203.330769,2718503.09812,-52299.767351,52299.767351,2735265665.001079,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,2,2026-01-29,2667770.088335,2722576.787756,-54806.699421,54806.699421,3003774301.425293,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,3,2026-01-30,2669745.106433,2727631.120751,-57886.014318,57886.014318,3350790653.633574,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,4,2026-01-31,2671561.070456,2740409.134569,-68848.064113,68848.064113,4740055932.078576,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,5,2026-02-01,2673523.597039,2744420.680837,-70897.083798,70897.083798,5026396491.001226,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,6,2026-02-02,2675727.421248,2744420.680837,-68693.259589,68693.259589,4718763912.985495,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,7,2026-02-03,2675495.219938,2736384.022478,-60888.80254,60888.80254,3707446274.797875,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,8,2026-02-04,2677618.95366,2733084.111107,-55465.157447,55465.157447,3076383690.648501,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,9,2026-02-05,2677187.433858,2733084.111107,-55896.677249,55896.677249,3124438527.492559,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,10,2026-02-06,2678742.763475,2734983.944822,-56241.181347,56241.181347,3163070479.344686,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,11,2026-02-07,2679961.608315,2750875.949317,-70914.341002,70914.341002,5028843759.703958,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,12,2026-02-08,2680529.058537,2751200.442793,-70671.384256,70671.384256,4994444552.64047,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,13,2026-02-09,2683084.071769,2751200.442793,-68116.371024,68116.371024,4639840001.437547,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,14,2026-02-10,2687299.14643,2730214.464351,-42915.317921,42915.317921,1841724512.294163,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,15,2026-02-11,2692160.060762,2722060.13397,-29900.073208,29900.073208,894014377.86888,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,16,2026-02-12,2694250.772272,2722060.13397,-27809.361698,27809.361698,773360598.039531,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,17,2026-02-13,2695535.79798,2729939.625004,-34403.827024,34403.827024,1183623313.868363,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,18,2026-02-14,2695967.704167,2754468.890774,-58501.186607,58501.186607,3422388834.459013,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,19,2026-02-15,2696780.286652,2762812.59461,-66032.307958,66032.307958,4360265694.257366,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,20,2026-02-16,2699150.002018,2762812.59461,-63662.592592,63662.592592,4052925695.584959,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,21,2026-02-17,2699785.882322,2749966.715857,-50180.833535,50180.833535,2518116054.308249,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,22,2026-02-18,2703996.250233,2736910.926561,-32914.676328,32914.676328,1083375917.787497,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,23,2026-02-19,2705910.347071,2722303.566276,-16393.219205,16393.219205,268737635.913211,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,24,2026-02-20,2705507.809943,2722303.566276,-16795.756333,16795.756333,282097430.805832,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,25,2026-02-21,2705574.895305,2741929.127991,-36354.232686,36354.232686,1321630234.162941,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,26,2026-02-22,2706036.797375,2751758.388152,-45721.590777,45721.590777,2090463863.20342,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,27,2026-02-23,2708158.946994,2751758.388152,-43599.441158,43599.441158,1900911269.30557,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,28,2026-02-24,2711660.77109,2728774.549523,-17113.778433,17113.778433,292881412.268136,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,29,2026-02-25,2714794.277271,2715727.865142,-933.587871,933.587871,871586.313077,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-01-27,30,2026-02-26,2716506.165964,2715569.204609,936.961355,936.961355,877896.580379,3.137183,0.940029,0.017147,10.4424,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,1,2026-02-27,2714128.977958,2715569.204609,-1440.226651,1440.226651,2074252.804842,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,2,2026-02-28,2715493.40552,2793552.30626,-78058.90074,78058.90074,6093191984.708522,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,3,2026-03-01,2717796.622609,2793552.30626,-75755.683651,75755.683651,5738923605.471208,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,4,2026-03-02,2721028.041803,2791155.504447,-70127.462644,70127.462644,4917861016.862114,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,5,2026-03-03,2724689.418414,2789932.601976,-65243.183562,65243.183562,4256673001.320176,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,6,2026-03-04,2726719.577311,2789932.601976,-63213.024665,63213.024665,3995886487.332446,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,7,2026-03-05,2728173.590337,2791147.317621,-62973.727284,62973.727284,3965690328.014243,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,8,2026-03-06,2728407.76149,2794794.655728,-66386.894238,66386.894238,4407219726.571885,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,9,2026-03-07,2729893.915723,2802680.06888,-72786.153157,72786.153157,5297824091.355618,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,10,2026-03-08,2732032.169283,2802680.06888,-70647.899597,70647.899597,4991125717.508106,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,11,2026-03-09,2735092.703893,2800880.885189,-65788.181296,65788.181296,4328084798.260151,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,12,2026-03-10,2737284.628175,2800880.885189,-63596.257014,63596.257014,4044483906.138072,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,13,2026-03-11,2738859.19971,2801495.36631,-62636.1666,62636.1666,3923289366.324128,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,14,2026-03-12,2737858.993807,2801751.172272,-63892.178465,63892.178465,4082210469.039574,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,15,2026-03-13,2736908.74501,2809944.67023,-73035.92522,73035.92522,5334246372.768313,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,16,2026-03-14,2736245.854685,2819080.752945,-82834.89826,82834.89826,6861620369.669977,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,17,2026-03-15,2735390.07636,2819080.752945,-83690.676585,83690.676585,7004129347.253042,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,18,2026-03-16,2737201.094122,2818189.327603,-80988.233481,80988.233481,6559093962.366436,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,19,2026-03-17,2739666.420657,2815393.128306,-75726.707649,75726.707649,5734534251.406552,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
XGB-IMP,XGBoost_candidate_improved,gradient_boosting,NAM-Multitenant,2026-02-26,20,2026-03-18,2741341.705701,2815393.128306,-74051.422605,74051.422605,5483613189.802576,4.96991,1.401008,0.026511,10.2394,ok,,,0,direct_multi_horizon;log1p
